Order_ID,Customer_ID,Restaurant_ID,Order_Date,City_x,Order_Value,Payment_Method,Rating,Delivery_Time(min),Restaurant_Name,Cuisine,Avg_Price,City_y,Partner_Since,Name,Age,Gender,City,Member_Since
O3732,C312,R219,2023-10-01,Pune,153.18,Credit Card,2,23,Saira's Diner,Thai,382,Chennai,2021-04-27,Navya Devi,29,F,Mumbai,2023-03-03
O3733,C725,R277,2023-09-19,Delhi,391.88,Credit Card,4,56,Rania's Café,Thai,460,Bangalore,2021-03-16,Zaina Ramakrishnan,20,F,Chennai,2021-04-06
O3734,C715,R226,2023-11-01,Mumbai,500.52,COD,4,32,Saira's Eatery,Chinese,312,Mumbai,2020-12-03,Saira Kanda,30,F,Hyderabad,2023-04-22
O3735,C583,R319,2023-01-14,Chennai,258.1,Net Banking,4,53,Ahana 's Grill,American,237,Chennai,2023-05-06,Drishya Rajagopalan,46,F,Mumbai,2022-09-11
O3736,C272,R224,2024-06-09,Delhi,191.97,Credit Card,5,33,Eshani's Grill,American,487,Pune,2023-01-19,Onkar Bains,21,F,Hyderabad,2022-04-13
O3737,C183,R251,2023-06-20,Chennai,1157.85,COD,3,19,Sara's Diner,American,482,Hyderabad,2020-06-06,Samaira Wadhwa,50,M,Delhi,2023-02-04
O3738,C163,R220,2023-03-19,Hyderabad,329.99,UPI,3,32,Baiju's Diner,Italian,687,Chennai,2020-02-17,Zara Dube,33,F,Delhi,2024-10-25
O3739,C584,R217,2023-02-06,Bangalore,1379.49,Net Banking,1,47,Kashvi's Eatery,Mexican,472,Bangalore,2022-10-13,Alisha Krishnamurthy,28,F,Delhi,2024-10-19
O3740,C776,R238,2023-05-14,Mumbai,615.2,COD,2,58,Advik's Kitchen,American,437,Hyderabad,2021-07-26,Reyansh Gokhale,49,M,Bangalore,2022-10-14
O3741,C800,R214,2024-07-08,Delhi,1038.85,UPI,4,52,Vardaniya's Grill,Mexican,425,Mumbai,2021-10-17,Taran Handa,47,M,Pune,2023-04-12
O3742,C492,R252,2023-02-28,Mumbai,415.56,Net Banking,2,27,Samiha's Eatery,American,761,Hyderabad,2023-02-21,Pari Varughese,33,F,Delhi,2021-01-06
O3743,C740,R237,2023-08-13,Hyderabad,436.45,COD,3,23,Kanav's Diner,Chinese,559,Chennai,2023-07-04,Rasha Thakur,51,M,Bangalore,2021-08-21
O3744,C861,R251,2023-02-02,Chennai,904.59,UPI,3,40,Sara's Diner,American,482,Hyderabad,2020-06-06,Samar Dara,41,F,Delhi,2021-04-06
O3745,C328,R271,2023-11-26,Bangalore,884.9,COD,4,15,Parinaaz's Café,Italian,310,Chennai,2022-12-04,Aradhya Choudhary,37,M,Chennai,2023-06-23
O3746,C431,R227,2023-03-10,Mumbai,1176.22,UPI,5,26,Miraya's Eatery,Mexican,321,Bangalore,2023-01-30,Ivan Sule,21,F,Chennai,2022-11-16
O3747,C850,R343,2024-04-12,Chennai,1160.94,Credit Card,4,38,Mehul's Eatery,Italian,275,Mumbai,2020-09-24,Charvi Walia,54,M,Delhi,2021-12-15
O3748,C382,R317,2023-08-22,Hyderabad,1038.96,Credit Card,4,15,Dhanush's Kitchen,Chinese,604,Pune,2022-12-12,Alia Sule,40,M,Mumbai,2021-01-05
O3749,C838,R343,2023-11-21,Hyderabad,728.78,Net Banking,1,18,Mehul's Eatery,Italian,275,Mumbai,2020-09-24,Shray Lad,20,F,Delhi,2024-04-19
O3750,C886,R234,2024-02-14,Hyderabad,1346.9,UPI,5,21,Kaira's Bistro,Thai,348,Mumbai,2022-05-11,Gokul Bava,21,F,Chennai,2021-02-07
O3751,C650,R344,2023-10-10,Chennai,971.61,Credit Card,2,42,Baiju's Café,Italian,741,Chennai,2022-01-31,Damini Mammen,25,M,Bangalore,2024-08-03
O3752,C771,R298,2024-04-30,Delhi,1486.28,Net Banking,5,51,Jhanvi's Diner,Chinese,211,Hyderabad,2022-12-29,Armaan Din,25,F,Mumbai,2021-06-07
O3753,C713,R251,2024-04-23,Pune,1247.12,Debit Card,4,19,Sara's Diner,American,482,Hyderabad,2020-06-06,Kimaya Guha,26,F,Bangalore,2024-04-26
O3754,C677,R339,2024-08-14,Mumbai,162.03,Credit Card,4,53,Oorja's Bistro,Mexican,518,Pune,2021-08-07,Ahana  Raval,19,F,Delhi,2021-11-29
O3755,C356,R282,2023-12-22,Pune,548.83,Credit Card,4,46,Nishith's Café,Indian,423,Bangalore,2022-06-08,Dhanuk Rajagopalan,44,M,Hyderabad,2023-02-06
O3756,C156,R247,2024-04-07,Hyderabad,900.63,COD,4,45,Damini's Kitchen,American,740,Delhi,2022-05-08,Damini Singh,31,F,Mumbai,2024-01-30
O3757,C386,R221,2024-05-27,Pune,1110.06,Debit Card,4,58,Keya's Kitchen,American,323,Bangalore,2020-12-22,Anika Malhotra,42,M,Hyderabad,2021-01-07
O3758,C654,R322,2023-08-20,Chennai,870.47,UPI,5,29,Siya's Diner,Italian,219,Pune,2020-08-27,Kashvi Kala,25,F,Mumbai,2024-03-19
O3759,C184,R326,2023-10-16,Hyderabad,1200.58,Net Banking,4,17,Heer's Bistro,Mexican,715,Delhi,2021-04-05,Nirvaan Srinivasan,22,M,Chennai,2023-02-13
O3760,C112,R251,2023-10-21,Hyderabad,495.72,Debit Card,3,29,Sara's Diner,American,482,Hyderabad,2020-06-06,Tarini Ganguly,39,F,Chennai,2021-09-03
O3761,C212,R278,2023-02-01,Bangalore,357.48,UPI,3,57,Prerak's Diner,Italian,714,Mumbai,2020-02-08,Pari Venkataraman,43,F,Bangalore,2024-06-09
O3762,C687,R328,2024-07-14,Bangalore,175.48,Credit Card,1,32,Jhanvi's Diner,Chinese,725,Hyderabad,2021-02-07,Damini Borra,43,M,Pune,2021-09-08
O3763,C877,R265,2024-01-21,Chennai,902.64,Net Banking,2,35,Jayant's Diner,Italian,229,Delhi,2020-05-26,Emir Kale,47,F,Chennai,2024-03-09
O3764,C888,R263,2023-07-09,Chennai,1064.04,Net Banking,3,24,Uthkarsh's Diner,Mexican,222,Chennai,2022-01-03,Ivana Goswami,37,F,Bangalore,2021-03-07
O3765,C511,R207,2023-09-26,Pune,556.61,Debit Card,1,35,Prisha's Kitchen,Mexican,348,Delhi,2021-06-03,Parinaaz Mahajan,46,M,Pune,2023-03-15
O3766,C807,R224,2024-01-31,Mumbai,959.02,COD,5,40,Eshani's Grill,American,487,Pune,2023-01-19,Sara Chander,32,F,Bangalore,2023-04-27
O3767,C701,R293,2024-02-19,Pune,173.02,UPI,2,55,Renee's Bistro,Italian,699,Mumbai,2023-05-02,Hansh Rajan,48,F,Delhi,2021-03-04
O3768,C513,R214,2024-09-07,Chennai,239.01,Debit Card,4,17,Vardaniya's Grill,Mexican,425,Mumbai,2021-10-17,Khushi Doctor,29,M,Hyderabad,2022-10-28
O3769,C572,R321,2024-07-08,Mumbai,1082.46,COD,4,15,Onkar's Diner,American,256,Hyderabad,2021-08-29,Raghav Varughese,29,F,Delhi,2022-07-21
O3770,C211,R274,2023-12-15,Pune,615.3,COD,5,35,Pihu's Eatery,American,385,Bangalore,2021-06-29,Kabir Banerjee,32,M,Pune,2024-07-15
O3771,C856,R303,2024-02-04,Delhi,1039.87,COD,2,25,Gatik's Eatery,Indian,576,Pune,2020-04-12,Anahi Chaudry,21,F,Chennai,2023-09-25
O3772,C392,R237,2024-07-27,Delhi,1264.41,Net Banking,3,30,Kanav's Diner,Chinese,559,Chennai,2023-07-04,Kartik Chokshi,40,M,Pune,2022-04-05
O3773,C475,R314,2024-07-04,Mumbai,1293.67,UPI,2,49,Arnav's Grill,Indian,426,Bangalore,2020-08-13,Indrajit Kapoor,38,M,Chennai,2021-05-19
O3774,C657,R238,2024-07-03,Bangalore,341.03,UPI,1,35,Advik's Kitchen,American,437,Hyderabad,2021-07-26,Akarsh Gaba,43,M,Mumbai,2023-02-21
O3775,C381,R307,2024-07-02,Mumbai,780.8,Debit Card,5,55,Vaibhav's Café,American,410,Bangalore,2022-04-30,Prisha Khanna,49,M,Mumbai,2024-08-05
O3776,C310,R216,2024-07-21,Pune,1127.5,Credit Card,3,25,Kavya's Café,Mexican,721,Bangalore,2021-09-21,Shanaya Venkataraman,19,F,Bangalore,2024-10-25
O3777,C616,R334,2024-05-07,Hyderabad,1183.57,Debit Card,2,45,Seher's Diner,American,361,Bangalore,2022-11-29,Stuvan Uppal,45,M,Pune,2022-02-18
O3778,C120,R317,2024-04-21,Delhi,1198.55,UPI,2,15,Dhanush's Kitchen,Chinese,604,Pune,2022-12-12,Azad Sahota,39,M,Mumbai,2022-06-12
O3779,C694,R238,2023-08-12,Hyderabad,419.43,Net Banking,3,55,Advik's Kitchen,American,437,Hyderabad,2021-07-26,Parinaaz Ram,52,F,Mumbai,2023-10-07
O3780,C525,R234,2023-05-10,Delhi,369.55,Debit Card,1,46,Kaira's Bistro,Thai,348,Mumbai,2022-05-11,Miraya Dass,51,F,Chennai,2024-05-19
O3781,C594,R250,2023-06-10,Pune,926.02,Credit Card,1,17,Anaya's Café,American,635,Delhi,2023-04-16,Vaibhav Raju,19,F,Bangalore,2024-09-23
O3782,C617,R246,2024-08-20,Delhi,1137.52,Debit Card,2,46,Zain's Kitchen,American,665,Pune,2020-01-10,Farhan Singh,37,M,Bangalore,2024-07-31
O3783,C538,R235,2023-08-01,Mumbai,546.8,COD,4,56,Rati's Grill,Italian,596,Chennai,2022-10-21,Parinaaz Sengupta,52,F,Hyderabad,2023-03-31
O3784,C578,R263,2023-06-09,Hyderabad,246.59,Credit Card,3,19,Uthkarsh's Diner,Mexican,222,Chennai,2022-01-03,Khushi Edwin,31,F,Mumbai,2022-08-04
O3785,C668,R294,2024-07-11,Chennai,1103.44,COD,1,57,Ayesha's Kitchen,Italian,797,Hyderabad,2021-05-09,Samiha Tank,30,M,Chennai,2024-03-12
O3786,C716,R304,2023-05-07,Hyderabad,519.58,Net Banking,1,51,Kaira's Grill,Mexican,219,Delhi,2022-03-24,Zain Gopal,21,M,Pune,2024-03-29
O3787,C699,R212,2023-04-27,Pune,332.91,UPI,1,26,Prerak's Café,American,487,Hyderabad,2020-05-01,Shamik Baria,34,F,Pune,2021-09-06
O3788,C807,R345,2023-01-10,Chennai,306.81,Debit Card,5,28,Divyansh's Bistro,Chinese,513,Mumbai,2020-10-24,Sara Chander,32,F,Bangalore,2023-04-27
O3789,C261,R348,2023-01-09,Hyderabad,540.87,Debit Card,4,58,Saanvi's Café,Thai,631,Hyderabad,2021-10-06,Mamooty Arora,40,F,Pune,2023-01-19
O3790,C433,R311,2023-07-22,Pune,929.75,COD,1,23,Zaina's Grill,American,331,Chennai,2023-05-21,Advika Bhatia,49,F,Bangalore,2024-10-08
O3791,C861,R264,2023-01-07,Bangalore,601.76,COD,4,21,Saksham's Bistro,American,612,Pune,2021-12-09,Samar Dara,41,F,Delhi,2021-04-06
O3792,C428,R207,2023-02-19,Mumbai,128.93,UPI,2,30,Prisha's Kitchen,Mexican,348,Delhi,2021-06-03,Aarna Bhandari,50,F,Chennai,2022-09-17
O3793,C200,R247,2023-12-16,Delhi,235.67,Debit Card,2,42,Damini's Kitchen,American,740,Delhi,2022-05-08,Anya Chhabra,52,F,Chennai,2022-04-01
O3794,C538,R284,2023-05-01,Delhi,506.7,UPI,5,21,Ivana's Café,Indian,672,Chennai,2022-04-07,Parinaaz Sengupta,52,F,Hyderabad,2023-03-31
O3795,C193,R242,2023-05-28,Delhi,1023.59,COD,4,28,Indrajit's Kitchen,Italian,797,Hyderabad,2020-06-09,Heer Kapur,41,M,Pune,2024-08-04
O3796,C267,R284,2023-11-16,Bangalore,237.92,COD,3,46,Ivana's Café,Indian,672,Chennai,2022-04-07,Jayesh Mannan,19,F,Mumbai,2024-08-30
O3797,C895,R218,2024-05-14,Mumbai,884.92,Credit Card,5,22,Manikya's Grill,Mexican,601,Delhi,2020-07-26,Ishaan Hegde,54,F,Bangalore,2023-10-03
O3798,C549,R222,2023-04-28,Hyderabad,267.84,COD,1,41,Anvi's Kitchen,Mexican,613,Delhi,2021-07-22,Farhan Boase,40,M,Mumbai,2021-06-02
O3799,C335,R314,2024-01-02,Hyderabad,396.26,COD,2,17,Arnav's Grill,Indian,426,Bangalore,2020-08-13,Himmat Verma,35,M,Bangalore,2021-08-08
O3800,C891,R249,2023-02-27,Mumbai,341.06,UPI,2,41,Manjari's Café,Italian,662,Pune,2023-12-06,Armaan Biswas,29,M,Mumbai,2023-08-30
O3801,C873,R242,2023-09-03,Chennai,194.12,Credit Card,3,44,Indrajit's Kitchen,Italian,797,Hyderabad,2020-06-09,Nakul Chokshi,28,M,Hyderabad,2022-10-31
O3802,C469,R298,2023-11-09,Mumbai,1039.86,Credit Card,5,48,Jhanvi's Diner,Chinese,211,Hyderabad,2022-12-29,Ishita Bora,47,M,Hyderabad,2022-01-23
O3803,C317,R303,2024-06-06,Delhi,748.76,Debit Card,4,40,Gatik's Eatery,Indian,576,Pune,2020-04-12,Hiran Borra,52,M,Chennai,2021-10-20
O3804,C787,R315,2023-05-28,Hyderabad,1263.47,Net Banking,2,51,Reyansh's Bistro,American,353,Hyderabad,2021-02-12,Ehsaan Baral,38,M,Chennai,2021-06-22
O3805,C687,R250,2023-07-01,Mumbai,238.45,Debit Card,1,54,Anaya's Café,American,635,Delhi,2023-04-16,Damini Borra,43,M,Pune,2021-09-08
O3806,C670,R305,2024-01-26,Hyderabad,302.63,Debit Card,3,36,Parinaaz's Diner,American,786,Mumbai,2021-09-02,Onkar Chaudhary,46,M,Chennai,2021-05-15
O3807,C824,R311,2024-02-21,Mumbai,529.04,Debit Card,3,46,Zaina's Grill,American,331,Chennai,2023-05-21,Anahita Suri,42,M,Chennai,2023-02-16
O3808,C671,R271,2024-06-04,Pune,1172.21,Credit Card,3,55,Parinaaz's Café,Italian,310,Chennai,2022-12-04,Lavanya Bose,30,F,Delhi,2024-02-17
O3809,C334,R338,2024-07-31,Delhi,528.06,UPI,1,16,Badal's Café,Thai,259,Mumbai,2023-04-01,Dharmajan Rout,35,M,Bangalore,2022-01-08
O3810,C674,R279,2024-04-15,Mumbai,671.79,COD,3,22,Manjari's Eatery,American,648,Bangalore,2020-03-02,Pihu Wadhwa,35,M,Pune,2024-07-31
O3811,C354,R248,2023-09-06,Bangalore,522.24,Credit Card,4,56,Urvi's Kitchen,Italian,412,Chennai,2021-11-11,Sahil Mani,47,F,Chennai,2023-10-17
O3812,C719,R246,2023-03-11,Mumbai,212.31,COD,4,21,Zain's Kitchen,American,665,Pune,2020-01-10,Mehul Loke,51,M,Hyderabad,2022-09-15
O3813,C605,R271,2024-08-14,Pune,1415.21,COD,5,33,Parinaaz's Café,Italian,310,Chennai,2022-12-04,Divij Kalita,21,M,Hyderabad,2023-12-09
O3814,C173,R206,2023-03-04,Bangalore,867.95,Net Banking,5,47,Samaira's Eatery,Chinese,569,Bangalore,2023-09-21,Advika Yogi,26,F,Delhi,2021-04-23
O3815,C524,R265,2023-08-03,Bangalore,1202.97,Debit Card,4,16,Jayant's Diner,Italian,229,Delhi,2020-05-26,Madhup Ravi,43,F,Pune,2023-07-19
O3816,C386,R276,2024-03-26,Mumbai,1021.7,Net Banking,1,17,Zaina's Eatery,American,328,Mumbai,2021-01-05,Anika Malhotra,42,M,Hyderabad,2021-01-07
O3817,C376,R261,2024-06-11,Pune,819.96,Debit Card,5,42,Anvi's Diner,Chinese,714,Pune,2023-01-03,Lakshit Goel,46,F,Pune,2021-06-06
O3818,C590,R237,2023-05-03,Bangalore,225.55,Credit Card,3,28,Kanav's Diner,Chinese,559,Chennai,2023-07-04,Devansh Yogi,24,M,Mumbai,2024-01-31
O3819,C371,R324,2023-03-06,Delhi,999.83,COD,4,29,Lakshit's Eatery,Mexican,318,Pune,2021-04-16,Dhruv Dewan,46,M,Chennai,2022-05-21
O3820,C734,R283,2024-06-25,Chennai,317.52,Net Banking,2,35,Ranbir's Bistro,Indian,690,Pune,2021-11-14,Vivaan Krishnamurthy,54,F,Hyderabad,2022-12-28
O3821,C170,R228,2024-03-29,Delhi,680.14,Credit Card,1,28,Urvi's Bistro,Thai,743,Hyderabad,2020-03-02,Lakshit Madan,18,M,Delhi,2024-07-14
O3822,C650,R313,2023-01-05,Hyderabad,980.76,Credit Card,1,54,Riaan's Bistro,Chinese,735,Delhi,2021-07-19,Damini Mammen,25,M,Bangalore,2024-08-03
O3823,C762,R278,2024-10-07,Hyderabad,1195.12,Debit Card,4,32,Prerak's Diner,Italian,714,Mumbai,2020-02-08,Taimur Subramaniam,23,M,Hyderabad,2023-08-20
O3824,C661,R222,2023-03-08,Pune,1059.06,COD,2,53,Anvi's Kitchen,Mexican,613,Delhi,2021-07-22,Nirvaan Kamdar,54,F,Hyderabad,2022-01-05
O3825,C511,R305,2023-05-03,Bangalore,1040.15,Debit Card,1,34,Parinaaz's Diner,American,786,Mumbai,2021-09-02,Parinaaz Mahajan,46,M,Pune,2023-03-15
O3826,C863,R330,2023-11-08,Delhi,308.66,Debit Card,5,15,Purab's Grill,Chinese,535,Delhi,2020-07-31,Nishith Bobal,20,M,Mumbai,2021-02-01
O3827,C350,R300,2024-03-17,Delhi,584.58,Credit Card,2,23,Saira's Kitchen,Chinese,213,Delhi,2023-04-03,Rati Dave,50,F,Pune,2021-08-21
O3828,C119,R207,2024-03-22,Chennai,160.08,Debit Card,3,23,Prisha's Kitchen,Mexican,348,Delhi,2021-06-03,Kashvi Char,29,M,Mumbai,2022-03-04
O3829,C466,R285,2023-11-21,Pune,1107.27,UPI,5,57,Rohan's Bistro,Indian,209,Chennai,2020-11-24,Diya Sastry,31,M,Chennai,2022-02-07
O3830,C126,R316,2023-10-03,Bangalore,1433.62,COD,2,52,Riya's Diner,Chinese,668,Pune,2022-01-29,Lakshay Sampath,20,F,Mumbai,2021-02-11
O3831,C865,R228,2024-01-15,Pune,469.75,Debit Card,4,53,Urvi's Bistro,Thai,743,Hyderabad,2020-03-02,Mannat Kadakia,54,M,Chennai,2021-03-13
O3832,C269,R201,2024-02-09,Mumbai,222.78,Debit Card,1,43,Faiyaz's Grill,American,368,Mumbai,2023-03-04,Shray Sethi,49,F,Hyderabad,2022-05-26
O3833,C742,R312,2023-01-02,Delhi,765.8,Net Banking,5,29,Hunar's Grill,Indian,219,Pune,2021-04-14,Alia Randhawa,47,F,Hyderabad,2023-09-30
O3834,C733,R264,2024-01-14,Pune,1299.38,COD,4,34,Saksham's Bistro,American,612,Pune,2021-12-09,Anay Johal,32,F,Delhi,2021-02-06
O3835,C281,R307,2024-02-14,Pune,872.76,COD,2,52,Vaibhav's Café,American,410,Bangalore,2022-04-30,Aaina Salvi,33,F,Delhi,2021-03-26
O3836,C607,R219,2023-11-19,Chennai,165.49,Debit Card,3,55,Saira's Diner,Thai,382,Chennai,2021-04-27,Zoya Bhattacharyya,23,M,Delhi,2021-03-20
O3837,C143,R236,2023-02-17,Mumbai,1463.98,UPI,1,44,Faiyaz's Eatery,Thai,501,Chennai,2022-04-10,Madhup Biswas,31,M,Bangalore,2021-07-06
O3838,C505,R271,2023-12-14,Hyderabad,1260.11,Net Banking,1,40,Parinaaz's Café,Italian,310,Chennai,2022-12-04,Manjari Virk,54,M,Bangalore,2024-02-24
O3839,C114,R226,2024-07-12,Delhi,284.23,UPI,5,20,Saira's Eatery,Chinese,312,Mumbai,2020-12-03,Taimur Vaidya,41,M,Delhi,2021-08-15
O3840,C840,R322,2024-06-23,Chennai,1390.52,Debit Card,4,53,Siya's Diner,Italian,219,Pune,2020-08-27,Myra Majumdar,53,F,Pune,2022-11-19
O3841,C880,R333,2023-01-25,Pune,730.96,COD,2,31,Mannat's Bistro,American,735,Hyderabad,2021-12-30,Azad Iyer,28,M,Chennai,2021-01-18
O3842,C286,R244,2024-04-20,Delhi,620.66,COD,2,20,Prisha's Bistro,American,544,Hyderabad,2023-01-18,Adah Srivastava,46,M,Hyderabad,2024-06-14
O3843,C268,R282,2023-04-22,Hyderabad,745.47,UPI,4,42,Nishith's Café,Indian,423,Bangalore,2022-06-08,Armaan Bhagat,43,F,Delhi,2021-08-19
O3844,C716,R345,2024-10-04,Pune,1268.4,Credit Card,1,23,Divyansh's Bistro,Chinese,513,Mumbai,2020-10-24,Zain Gopal,21,M,Pune,2024-03-29
O3845,C310,R319,2024-01-12,Mumbai,1023.27,Debit Card,4,41,Ahana 's Grill,American,237,Chennai,2023-05-06,Shanaya Venkataraman,19,F,Bangalore,2024-10-25
O3846,C825,R264,2023-07-04,Delhi,182.95,COD,2,49,Saksham's Bistro,American,612,Pune,2021-12-09,Manjari Wagle,54,M,Hyderabad,2022-11-20
O3847,C573,R224,2023-07-27,Chennai,1440.65,Credit Card,4,20,Eshani's Grill,American,487,Pune,2023-01-19,Hansh Madan,42,F,Hyderabad,2022-09-02
O3848,C392,R226,2023-10-24,Mumbai,306.9,COD,1,18,Saira's Eatery,Chinese,312,Mumbai,2020-12-03,Kartik Chokshi,40,M,Pune,2022-04-05
O3849,C783,R334,2024-05-09,Hyderabad,1143.8,COD,5,30,Seher's Diner,American,361,Bangalore,2022-11-29,Yasmin Lad,22,M,Pune,2022-05-22
O3850,C511,R305,2023-11-09,Hyderabad,990.59,Credit Card,1,37,Parinaaz's Diner,American,786,Mumbai,2021-09-02,Parinaaz Mahajan,46,M,Pune,2023-03-15
O3851,C835,R243,2024-08-30,Delhi,362.54,UPI,3,37,Zain's Grill,Italian,434,Delhi,2022-09-13,Gatik Lad,42,F,Chennai,2022-01-23
O3852,C846,R306,2023-08-10,Hyderabad,339.02,Debit Card,3,43,Inaaya 's Café,Chinese,269,Hyderabad,2021-03-16,Jivika Bail,23,F,Mumbai,2022-03-20
O3853,C235,R235,2023-10-18,Bangalore,1318.46,Credit Card,4,55,Rati's Grill,Italian,596,Chennai,2022-10-21,Dishani Konda,45,F,Chennai,2024-05-19
O3854,C102,R346,2023-02-20,Chennai,687.57,Credit Card,1,18,Zain's Grill,Indian,316,Mumbai,2021-11-22,Sara Behl,25,F,Delhi,2024-09-03
O3855,C888,R205,2024-07-21,Delhi,1016.41,COD,1,54,Yashvi's Eatery,Thai,389,Delhi,2022-03-09,Ivana Goswami,37,F,Bangalore,2021-03-07
O3856,C832,R208,2024-04-19,Bangalore,805.7,Credit Card,2,54,Mohanlal's Diner,Indian,687,Delhi,2022-07-05,Gokul Vyas,34,M,Hyderabad,2024-01-24
O3857,C156,R212,2023-07-17,Hyderabad,1118.29,Debit Card,5,38,Prerak's Café,American,487,Hyderabad,2020-05-01,Damini Singh,31,F,Mumbai,2024-01-30
O3858,C783,R240,2024-06-23,Delhi,770.94,UPI,1,20,Saksham's Grill,Thai,402,Mumbai,2020-09-03,Yasmin Lad,22,M,Pune,2022-05-22
O3859,C486,R327,2024-02-08,Bangalore,502.33,UPI,4,54,Purab's Grill,Chinese,420,Pune,2023-05-07,Divyansh Lall,27,M,Bangalore,2021-03-06
O3860,C314,R265,2024-03-28,Hyderabad,608.74,UPI,2,20,Jayant's Diner,Italian,229,Delhi,2020-05-26,Advika Barad,54,M,Hyderabad,2023-02-07
O3861,C812,R284,2023-09-13,Pune,1302.71,Debit Card,2,28,Ivana's Café,Indian,672,Chennai,2022-04-07,Krish Bhat,40,M,Bangalore,2022-10-05
O3862,C264,R223,2024-10-03,Pune,755.25,COD,4,28,Jayan's Eatery,Thai,371,Mumbai,2023-10-14,Stuvan Rege,50,M,Pune,2021-09-24
O3863,C861,R243,2024-01-19,Mumbai,398.83,Debit Card,4,59,Zain's Grill,Italian,434,Delhi,2022-09-13,Samar Dara,41,F,Delhi,2021-04-06
O3864,C268,R305,2024-04-22,Pune,1408.45,Credit Card,1,49,Parinaaz's Diner,American,786,Mumbai,2021-09-02,Armaan Bhagat,43,F,Delhi,2021-08-19
O3865,C597,R297,2024-07-21,Bangalore,1215.24,Net Banking,1,20,Stuvan's Kitchen,Mexican,765,Mumbai,2020-10-23,Neysa Sachdev,54,F,Hyderabad,2023-11-13
O3866,C288,R259,2024-04-20,Chennai,177.93,Net Banking,2,37,Shaan's Café,Indian,620,Bangalore,2020-08-09,Pari Chhabra,37,F,Hyderabad,2023-06-12
O3867,C552,R208,2024-01-17,Pune,1498.52,Net Banking,2,34,Mohanlal's Diner,Indian,687,Delhi,2022-07-05,Heer Bir,47,F,Bangalore,2024-09-10
O3868,C668,R329,2023-09-14,Delhi,1072.9,UPI,5,31,Rasha's Eatery,Mexican,714,Mumbai,2022-07-30,Samiha Tank,30,M,Chennai,2024-03-12
O3869,C261,R255,2023-09-18,Delhi,324.37,Debit Card,2,34,Hiran's Bistro,American,287,Mumbai,2021-12-15,Mamooty Arora,40,F,Pune,2023-01-19
O3870,C532,R221,2023-08-17,Delhi,432.03,Debit Card,4,20,Keya's Kitchen,American,323,Bangalore,2020-12-22,Vedika Madan,38,F,Delhi,2022-08-10
O3871,C494,R280,2023-07-28,Pune,1069.42,UPI,4,54,Anya's Kitchen,Italian,303,Hyderabad,2022-01-07,Hrishita Badami,33,M,Pune,2022-01-13
O3872,C170,R299,2024-05-01,Pune,1191.67,Credit Card,5,42,Yashvi's Eatery,Italian,408,Bangalore,2022-10-21,Lakshit Madan,18,M,Delhi,2024-07-14
O3873,C772,R212,2023-10-20,Mumbai,434.65,Net Banking,3,27,Prerak's Café,American,487,Hyderabad,2020-05-01,Azad Sule,21,M,Pune,2023-01-28
O3874,C381,R270,2024-05-22,Chennai,459.76,Net Banking,3,43,Sumer's Grill,Mexican,428,Mumbai,2021-09-22,Prisha Khanna,49,M,Mumbai,2024-08-05
O3875,C573,R215,2023-08-18,Chennai,529.97,UPI,4,59,Urvi's Diner,American,722,Chennai,2020-03-16,Hansh Madan,42,F,Hyderabad,2022-09-02
O3876,C525,R244,2024-04-25,Hyderabad,937.23,Net Banking,3,34,Prisha's Bistro,American,544,Hyderabad,2023-01-18,Miraya Dass,51,F,Chennai,2024-05-19
O3877,C524,R264,2024-01-29,Mumbai,340.54,COD,3,31,Saksham's Bistro,American,612,Pune,2021-12-09,Madhup Ravi,43,F,Pune,2023-07-19
O3878,C190,R338,2024-02-04,Bangalore,245.94,Debit Card,5,49,Badal's Café,Thai,259,Mumbai,2023-04-01,Biju Jaggi,51,M,Mumbai,2022-03-25
O3879,C458,R269,2024-06-04,Delhi,1050.41,Net Banking,2,59,Inaaya 's Bistro,Mexican,327,Chennai,2022-07-01,Lagan Deol,46,F,Delhi,2022-09-05
O3880,C484,R347,2023-01-30,Pune,1190.74,Net Banking,2,53,Shalv's Kitchen,Mexican,218,Hyderabad,2023-04-02,Damini Rajagopal,51,F,Hyderabad,2022-12-16
O3881,C699,R298,2024-07-18,Hyderabad,801.3,COD,3,51,Jhanvi's Diner,Chinese,211,Hyderabad,2022-12-29,Shamik Baria,34,F,Pune,2021-09-06
O3882,C789,R300,2024-01-09,Hyderabad,609.37,Credit Card,1,57,Saira's Kitchen,Chinese,213,Delhi,2023-04-03,Alia Ramachandran,18,F,Chennai,2022-11-05
O3883,C551,R304,2024-04-02,Pune,704.86,Credit Card,5,37,Kaira's Grill,Mexican,219,Delhi,2022-03-24,Farhan Bava,52,M,Hyderabad,2022-04-13
O3884,C178,R339,2023-11-21,Mumbai,643.77,COD,3,32,Oorja's Bistro,Mexican,518,Pune,2021-08-07,Devansh Sathe,28,M,Hyderabad,2022-05-14
O3885,C295,R293,2023-06-09,Hyderabad,1443.98,Credit Card,1,50,Renee's Bistro,Italian,699,Mumbai,2023-05-02,Anay Bajaj,49,M,Delhi,2023-11-28
O3886,C234,R241,2024-07-02,Chennai,1175.33,UPI,1,34,Aaina's Bistro,American,455,Delhi,2021-04-16,Piya Ravel,28,M,Bangalore,2022-04-08
